"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-26","11.63",,"0.00","0.0","0.0","72","78","64","  190","  190","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-27","8.95",,"0.11","0.0","0.0","70","77","62","  190","  180","18.1","21.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-28","11.86",,"0.00","0.0","0.0","71","82","63","  190","  190","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-29","16.33",,"0.00","0.0","0.0","71","77","67","  190","  180","33.1","38.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-30","14.99",,"0.00","0.0","0.0","72","80","68","  190","  190","29.1","36.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-01","12.30",,"0.53","0.0","0.0","72","78","67","  190","  180","25.1","32.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-02","10.07",,"0.00","0.0","0.0","77","89","71","  180","  180","19.9","25.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-03","7.83",,"0.00","0.0","0.0","79","89","71","  220","  220","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-04","6.49",,"0.00","0.0","0.0","77","85","70","   20","   30","16.1","19.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-05","8.95",,"0.00","0.0","0.0","76","83","69","  130","  130","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-06","8.28",,"0.00","0.0","0.0","73","77","69","  110","  110","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-07","8.95",,"1.92","0.0","0.0","73","83","69","  300","  300","25.9","30.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-08","10.96",,"0.00","0.0","0.0","77","87","70","  270","  260","23.9","28.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-09","11.41",,"0.00","0.0","0.0","77","83","69","  190","  190","19.9","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-10","12.75",,"0.00","0.0","0.0","75","83","66","  180","  180","28.0","34.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-11","9.84",,"0.16","0.0","0.0","78","88","73","  230","  240","23.9","35.1","    1",,"    1",,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-12","13.20",,"0.01","0.0","0.0","81","91","75","  240","  240","25.9","31.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-13","10.96",,"0.03","0.0","0.0","84","93","70","  340","  320","25.1","30.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-14","9.17",,"0.21","0.0","0.0","70","70","65","  100","   90","16.1","21.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-15","5.82",,"0.01","0.0","0.0","73","84","68","  170","  170","13.0","15.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-16","8.50",,"0.00","0.0","0.0","77","83","68","  190","  170","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-17","9.17",,"0.00","0.0","0.0","77","84","71","  170","  160","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-18","9.40",,"0.00","0.0","0.0","78","85","72","  190","  170","18.1","25.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-19","11.41",,"0.00","0.0","0.0","80","91","75","  180","  180","21.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-20","9.40",,"0.00","0.0","0.0","84","94","77","  190","  180","21.0","23.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-21","10.74",,"0.00","0.0","0.0","86","95","79","  230","  220","21.0","25.1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-22","7.61",,"0.62","0.0","0.0","84","88","73","  330","  330","15.0","17.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-23","7.83",,"0.37","0.0","0.0","76","81","71","  110","  110","16.1","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-24","11.41",,"0.78","0.0","0.0","71","74","64","   30","   20","25.9","32.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-25","7.38",,"0.00","0.0","0.0","67","72","63","   40","   40","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-26","7.83",,"0.00","0.0","0.0","70","76","63","  190","  170","14.1","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-27","9.84",,"0.00","0.0","0.0","71","78","65","  190","  200","17.0","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-28","6.04",,"0.00","0.0","0.0","76","83","70","  140","  140","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-29","17.00",,"0.01","0.0","0.0","73","76","66","   40","   40","30.0","38.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-30","9.17",,"0.00","0.0","0.0","72","83","62","  210","   40","16.1","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-31","8.50",,"0.00","0.0","0.0","75","86","66","  180","  210","15.0","19.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-01","8.05",,"0.00","0.0","0.0","78","88","69","  170","  170","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-02","7.38",,"0.01","0.0","0.0","77","85","71","  320","  320","30.0","36.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-03","7.61",,"0.00","0.0","0.0","75","83","68","  180","  180","16.1","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-04","11.63",,"0.06","0.0","0.0","77","83","73","  160","  160","19.9","25.1","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-05","12.75",,"0.27","0.0","0.0","76","82","71","  270","  260","23.0","30.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-06","12.30",,"0.00","0.0","0.0","73","80","66","  310","  310","19.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-07","7.16",,"0.39","0.0","0.0","70","72","66","  140","  130","16.1","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-08","8.50",,"0.00","0.0","0.0","71","82","66","  360","  350","18.1","23.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-09","7.61",,"0.00","0.0","0.0","74","83","65","  170","  180","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-10","6.93",,"0.00","0.0","0.0","74","82","67","  170","  170","16.1","18.1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-11","10.07",,"0.00","0.0","0.0","74","81","67","  180","  170","18.1","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-12","7.61",,"0.21","0.0","0.0","71","78","65","  180","  180","17.0","19.9","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-13","8.05",,"0.00","0.0","0.0","78","87","71","  300","  330","16.1","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-14","7.38",,"0.00","0.0","0.0","76","81","68","  180","  180","14.1","16.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-15","5.82",,"0.44","0.0","0.0","73","76","68","  250","  250","12.1","14.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-16","6.71",,"0.00","0.0","0.0","77","88","70","  340","  340","16.1","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-17","8.95",,"0.00","0.0","0.0","75","80","69","  140","  130","15.0","18.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-18","13.42",,"0.27","0.0","0.0","76","81","73","  190","  190","23.0","30.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-19","10.51",,"0.00","0.0","0.0","78","87","73","  240","  230","16.1","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-20","11.41",,"0.00","0.0","0.0","78","85","71","  320","  310","18.1","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-21","10.29",,"0.00","0.0","0.0","78","87","70","  180","  180","23.0","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-22","14.54",,"0.17","0.0","0.0","78","86","74","  180","  190","31.1","36.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-23","10.29",,"0.06","0.0","0.0","78","84","69","  280","  310","18.1","23.9","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-24","8.28",,"0.00","0.0","0.0","74","84","65","  270","  270","17.0","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-25","6.71",,"0.00","0.0","0.0","71","80","64","  360","  360","16.1","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-26","6.49",,"0.00","0.0","0.0","71","80","62","  180","  190","15.0","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-27","7.16",,"0.00","0.0","0.0","69","80","60","  110","  110","14.1","19.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-28","10.51",,"0.00","0.0","0.0","68","78","60","  100","  120","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-29","11.86",,"0.57","0.0","0.0","65","69","62","   50","   60","18.1","23.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-30","12.75",,"0.05","0.0","0.0","67","80","60","  350","  360","21.0","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-31","13.42",,"0.00","0.0","0.0","74","86","65","  330","  290","21.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-01","10.74",,"0.00","0.0","0.0","66","74","56","  300","  330","17.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-02","9.84",,"0.54","0.0","0.0","63","68","54","   90","  100","19.9","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-03","14.09",,"0.46","0.0","0.0","63","73","59","   90","  100","21.9","27.1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-04","13.65",,"0.00","0.0","0.0","70","79","63","  180","  190","23.9","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-05","13.65",,"0.00","0.0","0.0","74","81","68","  180","  190","28.0","35.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-06","8.05",,"0.50","0.0","0.0","70","74","62","  360","  350","21.9","27.1","    1",,"    1",,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-07","12.97",,"0.00","0.0","0.0","66","74","61","  240","  240","23.0","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-08","11.63",,"0.00","0.0","0.0","67","75","59","  270","  270","19.9","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-09","11.63",,"0.00","0.0","0.0","65","72","56","  360","  330","21.0","25.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-10","10.07",,"0.00","0.0","0.0","65","75","57","  360","  360","21.9","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-11","6.49",,"0.00","0.0","0.0","67","80","56","   20","  360","12.1","16.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-12","6.26",,"0.00","0.0","0.0","69","80","59","  190","  220","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-13","8.28",,"0.40","0.0","0.0","70","80","61","  180","  180","16.1","21.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-14","8.05",,"0.00","0.0","0.0","72","79","67","  190","  180","19.9","23.9","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-15","6.26",,"0.00","0.0","0.0","73","81","66","  190","  190","14.1","17.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-16","5.37",,"0.00","0.0","0.0","73","79","68","  160","  160","14.1","17.0","    1","    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-17","4.92",,"0.00","0.0","0.0","71","78","67","  140","  150","13.0","16.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-18","9.62",,"0.00","0.0","0.0","71","77","67","   40","   60","15.0","21.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-19","18.79",,"0.26","0.0","0.0","72","77","69","   40","   30","29.1","38.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-20","17.00",,"0.00","0.0","0.0","75","81","71","   10","  360","28.0","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-21","13.65",,"0.00","0.0","0.0","76","81","71","  350","  360","21.9","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-22","18.12",,"0.00","0.0","0.0","75","83","67","  350","  350","25.1","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-23","11.41",,"0.00","0.0","0.0","77","88","68","  350","  340","19.9","25.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-24","5.59",,"0.00","0.0","0.0","77","92","65","  180","   50","13.0","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-25","5.14",,"0.00","0.0","0.0","74","85","65","  150","  150","12.1","14.1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-26","6.26",,"0.00","0.0","0.0","71","78","67","  140","  160","12.1","14.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-27","7.38",,"0.00","0.0","0.0","75","87","69","  110","  110","15.0","19.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-28","17.00",,"0.00","0.0","0.0","75","80","60","  320","  330","25.9","32.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-29","6.93",,"0.00","0.0","0.0","62","69","54","  270","  260","16.1","21.0",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-30","14.09",,"0.04","0.0","0.0","61","67","54","  350","  350","25.1","31.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-01","6.93",,"0.00","0.0","0.0","58","69","50","  230","  230","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-02","6.93",,"0.00","0.0","0.0","62","73","52","  200","   40","13.0","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-03","7.83",,"0.00","0.0","0.0","60","70","51","  150","  140","15.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-04","11.86",,"0.00","0.0","0.0","62","72","55","  200","  190","21.0","25.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-05","12.08",,"0.00","0.0","0.0","69","83","63","  240","  240","18.1","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-06","7.38",,"0.00","0.0","0.0","72","81","66","  170","  190","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-07","10.74",,"0.00","0.0","0.0","70","79","63","  170","  190","23.0","29.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-08","14.32",,"0.04","0.0","0.0","71","73","70","  180","  180","23.9","29.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-09","16.78",,"0.34","0.0","0.0","71","76","70","  180","  170","32.0","42.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-10","7.38",,"0.00","0.0","0.0","74","84","66","  320","  320","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-11","9.40",,"0.02","0.0","0.0","68","77","62","   90","  110","21.9","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-12","15.21",,"0.08","0.0","0.0","61","66","54","   50","   50","23.0","29.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-13","11.63",,"0.00","0.0","0.0","59","67","53","  100","  100","19.9","23.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-14","6.93",,"0.01","0.0","0.0","65","74","60","   30","   30","13.0","15.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-15","10.07",,"0.01","0.0","0.0","68","74","65","  220","  220","21.0","27.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-16","16.55",,"0.00","0.0","0.0","62","69","46","  320","  320","25.9","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-17","10.51",,"0.00","0.0","0.0","50","60","42","  360","  360","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-18","10.29",,"0.00","0.0","0.0","58","71","50","  260","  260","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-19","10.74",,"0.00","0.0","0.0","61","70","51","  220","  190","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-20","10.51",,"0.00","0.0","0.0","65","75","56","  300","  320","19.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-21","6.04",,"0.00","0.0","0.0","63","76","48","  190","  190","15.0","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-22","4.70",,"0.00","0.0","0.0","61","72","49","  170","  180","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-23","12.75",,"0.00","0.0","0.0","63","73","55","  140","  140","23.0","28.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-24","21.92",,"0.51","0.0","0.0","69","74","65","  160","  160","36.0","45.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-25","6.49",,"0.00","0.0","0.0","63","66","58","  330","  330","18.1","21.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-26","14.32",,"0.00","0.0","0.0","57","59","50","  270","  290","21.9","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-27","9.62",,"0.00","0.0","0.0","54","61","46","  220","  200","15.0","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-28","11.63",,"0.00","0.0","0.0","60","68","50","  160","  180","23.0","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-29","17.22",,"2.84","0.0","0.0","63","67","60","  240","  140","38.0","46.1","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-30","19.91",,"0.36","0.0","0.0","57","62","47","  270","  290","35.1","42.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-31","14.99",,"0.00","0.0","0.0","53","59","44","  260","  250","23.0","32.0",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-01","5.82",,"0.00","0.0","0.0","49","61","38","  150","  130","12.1","16.1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-02","9.40",,"0.00","0.0","0.0","63","71","60","  170","  190","18.1","21.9","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-03","10.96",,"0.00","0.0","0.0","64","73","51","  340","  340","28.0","33.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-04","8.50",,"0.00","0.0","0.0","53","57","44","  360","  360","21.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-05","8.72",,"0.05","0.0","0.0","55","61","51","  120","  120","13.0","17.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-06","12.53",,"0.00","0.0","0.0","62","66","47","  310","  330","21.0","28.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-07","12.08",,"0.78","0.0","0.0","48","50","41","   10","   20","21.0","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-08","10.96",,"0.00","0.0","0.0","43","48","41","   20","   20","21.0","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-09","7.16",,"0.00","0.0","0.0","46","55","38","  240","  210","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-10","20.80",,"0.00","0.0","0.0","44","53","25","  340","  310","32.0","42.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-11","8.72",,"0.00","0.0","0.0","29","38","24","  320","  310","21.9","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-12","4.03",,"0.00","0.0","0.0","36","46","29","  200","  210","8.1","10.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-13","8.95",,"0.03","0.0","0.0","43","47","38","   20","  360","16.1","19.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-14","9.84",,"0.00","0.0","0.0","41","46","36","   30","   30","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-15","9.17",,"0.00","0.0","0.0","43","51","36","  140","  140","15.0","19.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-16","16.33",,"0.13","0.0","0.0","52","57","44","  270","  270","31.1","38.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-17","17.90",,"0.00","0.0","0.0","45","48","38","  320","  330","30.0","38.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-18","13.20",,"0.20","0.0","0.0","42","57","28","  190","  190","25.9","35.1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-19","21.92",,"0.25","0.0","0.0","53","58","40","  300","  300","36.9","50.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-20","17.22",,"0.00","0.0","0.0","42","47","37","  270","  280","25.9","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-21","14.76",,"0.00","0.0","0.0","47","57","40","  190","  210","23.0","27.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-22","12.30",,"0.35","0.0","0.0","50","54","35","  310","  300","30.0","38.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-23","9.84",,"0.00","0.0","0.0","37","43","31","  310","  340","23.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-24","8.05",,"0.00","0.0","0.0","40","48","33","  200","  240","14.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-25","9.62",,"0.00","0.0","0.0","45","54","37","  230","  240","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-26","15.21",,"0.00","0.0","0.0","48","52","40","  320","  310","30.0","36.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-27","13.42",,"0.00","0.0","0.0","44","52","38","  300","  310","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-28","9.84",,"0.00","0.0","0.0","42","52","31","  190","  190","21.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-29","14.54",,"0.00","0.0","0.0","52","64","40","  330","  340","25.9","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-30","6.71",,"0.01","0.0","0.0","43","53","35","   40","   50","15.0","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-01","10.51",,"0.01","0.0","0.0","49","53","38","  320","  320","21.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-02","4.25",,"0.00","0.0","0.0","42","49","35","  200","  190","10.1","13.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-03","5.37",,"0.00","0.0","0.0","43","49","37","   70","   60","8.9","11.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-04","7.61",,"0.00","0.0","0.0","44","51","35","  160","  170","15.0","19.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-05","19.46",,"0.30","0.0","0.0","53","58","50","  180","  190","28.0","40.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-06","14.76",,"0.01","0.0","0.0","49","56","40","  290","  290","32.0","38.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-07","16.33",,"0.00","0.0","0.0","42","45","38","  260","  290","25.9","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-08","9.62",,"0.00","0.0","0.0","38","40","35","  270","  280","16.1","21.9",,,,,,,
